etiqueta;acumulado;frame;tiempo;
peaton;1.0;177.955555556;0.4
peaton;2.0;378.155555556;0.85
peaton;3.0;734.066666667;1.65
peaton;4.0;1512.62222222;3.4
peaton;5.0;2202.2;4.95
peaton;6.0;2224.44444444;5.0
peaton;7.0;2357.91111111;5.3
peaton;8.0;2958.51111111;6.65
peaton;9.0;3625.84444444;8.15
peaton;10.0;3648.08888889;8.2
peaton;11.0;3759.31111111;8.45
peaton;12.0;4070.73333333;9.15
peaton;13.0;4738.06666667;10.65
peaton;14.0;5138.46666667;11.55
peaton;15.0;5538.86666667;12.45
peaton;16.0;5694.57777778;12.8
peaton;17.0;5939.26666667;13.35
peaton;18.0;5983.75555556;13.45
peaton;19.0;9854.28888889;22.15
peaton;20.0;10032.2444444;22.55
peaton;21.0;10032.2444444;22.55
peaton;22.0;10922.0222222;24.55
peaton;23.0;11544.8666667;25.95
peaton;24.0;12167.7111111;27.35
peaton;25.0;12768.3111111;28.7
peaton;26.0;13680.3333333;30.75
peaton;27.0;13836.0444444;31.1
ciclista;1.0;15993.7555556;35.95
peaton;28.0;16349.6666667;36.75
peaton;29.0;17328.4222222;38.95
peaton;30.0;17417.4;39.15
peaton;31.0;17595.3555556;39.55
peaton;32.0;19041.2444444;42.8
peaton;33.0;19063.4888889;42.85
peaton;34.0;20286.9333333;45.6
peaton;35.0;20398.1555556;45.85
peaton;36.0;20509.3777778;46.1
ciclista;2.0;20553.8666667;46.2
peaton;37.0;21065.4888889;47.35
ciclista;3.0;21888.5333333;49.2
peaton;38.0;22066.4888889;49.6
peaton;39.0;24824.8;55.8
peaton;40.0;25514.3777778;57.35
peaton;41.0;26181.7111111;58.85
peaton;42.0;26715.5777778;60.05
peaton;43.0;26849.0444444;60.35
peaton;44.0;26893.5333333;60.45
peaton;45.0;28317.1777778;63.65
peaton;46.0;28962.2666667;65.1
peaton;47.0;29918.7777778;67.25
peaton;48.0;29963.2666667;67.35
peaton;49.0;30141.2222222;67.75
peaton;50.0;30230.2;67.95
peaton;51.0;30853.0444444;69.35
peaton;52.0;31186.7111111;70.1
peaton;53.0;31854.0444444;71.6
peaton;54.0;32098.7333333;72.15
peaton;55.0;32187.7111111;72.35
peaton;56.0;34456.6444444;77.45
peaton;57.0;35702.3333333;80.25
peaton;58.0;36725.5777778;82.55
peaton;59.0;37949.0222222;85.3
peaton;60.0;38505.1333333;86.55
peaton;61.0;38549.6222222;86.65
peaton;62.0;39283.6888889;88.3
peaton;63.0;39506.1333333;88.8
peaton;64.0;39617.3555556;89.05
peaton;65.0;40062.2444444;90.05
peaton;66.0;40195.7111111;90.35
peaton;67.0;40418.1555556;90.85
peaton;68.0;41263.4444444;92.75
peaton;69.0;41641.6;93.6
peaton;70.0;41797.3111111;93.95
peaton;71.0;42108.7333333;94.65
peaton;72.0;42464.6444444;95.45
peaton;73.0;43977.2666667;98.85
peaton;74.0;44333.1777778;99.65
peaton;75.0;44377.6666667;99.75
peaton;76.0;44733.5777778;100.55
peaton;77.0;44889.2888889;100.9
peaton;78.0;45089.4888889;101.35
peaton;79.0;45356.4222222;101.95
peaton;80.0;45378.6666667;102.0
peaton;81.0;45779.0666667;102.9
peaton;82.0;46001.5111111;103.4
peaton;83.0;46046.0;103.5
peaton;84.0;46357.4222222;104.2
peaton;85.0;46513.1333333;104.55
peaton;86.0;46579.8666667;104.7
peaton;87.0;46602.1111111;104.75
ciclista;4.0;46757.8222222;105.1
peaton;88.0;47536.3777778;106.85
peaton;89.0;48203.7111111;108.35
peaton;90.0;49026.7555556;110.2
peaton;91.0;50517.1333333;113.55
peaton;92.0;50650.6;113.85
peaton;93.0;52563.6222222;118.15
peaton;94.0;52986.2666667;119.1
peaton;95.0;53364.4222222;119.95
peaton;96.0;54765.8222222;123.1
peaton;97.0;55588.8666667;124.95
peaton;98.0;55722.3333333;125.25
peaton;99.0;57346.1777778;128.9
peaton;100.0;57768.8222222;129.85
peaton;101.0;58436.1555556;131.35
peaton;102.0;58769.8222222;132.1
peaton;103.0;59303.6888889;133.3
peaton;104.0;60237.9555556;135.4
peaton;105.0;60482.6444444;135.95
peaton;106.0;60771.8222222;136.6
peaton;107.0;60905.2888889;136.9
peaton;108.0;61172.2222222;137.5
peaton;109.0;61817.3111111;138.95
peaton;110.0;62039.7555556;139.45
peaton;111.0;62262.2;139.95
peaton;112.0;62462.4;140.4
peaton;113.0;62662.6;140.85
peaton;114.0;63441.1555556;142.6
peaton;115.0;63641.3555556;143.05
peaton;116.0;64353.1777778;144.65
peaton;117.0;64419.9111111;144.8
peaton;118.0;65198.4666667;146.55
peaton;119.0;66066.0;148.5
peaton;120.0;66266.2;148.95
peaton;121.0;67356.1777778;151.4
peaton;122.0;68245.9555556;153.4
peaton;123.0;68490.6444444;153.95
peaton;124.0;68824.3111111;154.7
peaton;125.0;70670.6;158.85
peaton;126.0;72338.9333333;162.6
peaton;127.0;72450.1555556;162.85
peaton;128.0;72450.1555556;162.85
ciclista;5.0;72583.6222222;163.15
peaton;129.0;73606.8666667;165.45
peaton;130.0;73740.3333333;165.75
peaton;131.0;74607.8666667;167.7
peaton;132.0;75008.2666667;168.6
ciclista;6.0;75030.5111111;168.65
peaton;133.0;75297.4444444;169.25
peaton;134.0;75386.4222222;169.45
ciclista;7.0;75675.6;170.1
peaton;135.0;76342.9333333;171.6
peaton;136.0;77232.7111111;173.6
peaton;137.0;77566.3777778;174.35
peaton;138.0;78078.0;175.5
peaton;139.0;78233.7111111;175.85
peaton;140.0;78389.4222222;176.2
peaton;141.0;78567.3777778;176.6
peaton;142.0;79590.6222222;178.9
peaton;143.0;80925.2888889;181.9
peaton;144.0;81103.2444444;182.3
peaton;145.0;81592.6222222;183.4
peaton;146.0;82193.2222222;184.75
peaton;147.0;83438.9111111;187.55
peaton;148.0;83794.8222222;188.35
peaton;149.0;86441.9111111;194.3
