etiqueta;acumulado;frame;tiempo;
peaton;1.0;88.9777777778;0.2
peaton;2.0;511.622222222;1.15
peaton;3.0;511.622222222;1.15
peaton;4.0;867.533333333;1.95
peaton;5.0;1913.02222222;4.3
peaton;6.0;2246.68888889;5.05
peaton;7.0;2602.6;5.85
peaton;8.0;3158.71111111;7.1
peaton;9.0;4471.13333333;10.05
peaton;10.0;5694.57777778;12.8
peaton;11.0;5783.55555556;13.0
peaton;12.0;7963.51111111;17.9
peaton;13.0;8096.97777778;18.2
peaton;14.0;8163.71111111;18.35
peaton;15.0;8363.91111111;18.8
peaton;16.0;8519.62222222;19.15
peaton;17.0;9631.84444444;21.65
peaton;18.0;10032.2444444;22.55
peaton;19.0;10143.4666667;22.8
peaton;20.0;11722.8222222;26.35
peaton;21.0;13546.8666667;30.45
ciclista;1.0;13635.8444444;30.65
peaton;22.0;13769.3111111;30.95
peaton;23.0;14481.1333333;32.55
peaton;24.0;14614.6;32.85
peaton;25.0;15304.1777778;34.4
peaton;26.0;15415.4;34.65
peaton;27.0;15526.6222222;34.9
peaton;28.0;15904.7777778;35.75
peaton;29.0;16305.1777778;36.65
peaton;30.0;16816.8;37.8
peaton;31.0;17261.6888889;38.8
peaton;32.0;17506.3777778;39.35
peaton;33.0;18018.0;40.5
peaton;34.0;18262.6888889;41.05
peaton;35.0;18707.5777778;42.05
peaton;36.0;19063.4888889;42.85
peaton;37.0;21132.2222222;47.5
peaton;38.0;24624.6;55.35
ciclista;2.0;24824.8;55.8
peaton;39.0;24980.5111111;56.15
peaton;40.0;25314.1777778;56.9
peaton;41.0;25425.4;57.15
peaton;42.0;25514.3777778;57.35
peaton;43.0;26337.4222222;59.2
peaton;44.0;26426.4;59.4
peaton;45.0;26671.0888889;59.95
peaton;46.0;27115.9777778;60.95
peaton;47.0;28428.4;63.9
peaton;48.0;30563.8666667;68.7
peaton;49.0;31386.9111111;70.55
peaton;50.0;33477.8888889;75.25
peaton;51.0;34300.9333333;77.1
peaton;52.0;35012.7555556;78.7
peaton;53.0;35301.9333333;79.35
peaton;54.0;35680.0888889;80.2
peaton;55.0;35791.3111111;80.45
ciclista;3.0;37392.9111111;84.05
peaton;56.0;38038.0;85.5
peaton;57.0;38104.7333333;85.65
peaton;58.0;38460.6444444;86.45
peaton;59.0;38549.6222222;86.65
peaton;60.0;38616.3555556;86.8
peaton;61.0;40640.6;91.35
peaton;62.0;40729.5777778;91.55
peaton;63.0;42019.7555556;94.45
peaton;64.0;42375.6666667;95.25
peaton;65.0;42709.3333333;96.0
peaton;66.0;42820.5555556;96.25
peaton;67.0;43354.4222222;97.45
peaton;68.0;43443.4;97.65
peaton;69.0;44755.8222222;100.6
peaton;70.0;46624.3555556;104.8
peaton;71.0;47758.8222222;107.35
peaton;72.0;48693.0888889;109.45
peaton;73.0;48826.5555556;109.75
peaton;74.0;48915.5333333;109.95
peaton;75.0;49493.8888889;111.25
peaton;76.0;51740.5777778;116.3
peaton;77.0;51940.7777778;116.75
peaton;78.0;53876.0444444;121.1
peaton;79.0;54076.2444444;121.55
peaton;80.0;54165.2222222;121.75
peaton;81.0;56233.9555556;126.4
peaton;82.0;60126.7333333;135.15
peaton;83.0;60838.5555556;136.75
peaton;84.0;61016.5111111;137.15
peaton;85.0;61216.7111111;137.6
peaton;86.0;61817.3111111;138.95
peaton;87.0;61839.5555556;139.0
peaton;88.0;62039.7555556;139.45
peaton;89.0;63329.9333333;142.35
peaton;90.0;64931.5333333;145.95
peaton;91.0;65220.7111111;146.6
peaton;92.0;66688.8444444;149.9
peaton;93.0;66755.5777778;150.05
peaton;94.0;67422.9111111;151.55
peaton;95.0;67534.1333333;151.8
peaton;96.0;67689.8444444;152.15
ciclista;4.0;68223.7111111;153.35
peaton;97.0;68357.1777778;153.65
peaton;98.0;68357.1777778;153.65
peaton;99.0;68824.3111111;154.7
peaton;100.0;68891.0444444;154.85
peaton;101.0;69936.5333333;157.2
peaton;102.0;70314.6888889;158.05
peaton;103.0;71137.7333333;159.9
peaton;104.0;71271.2;160.2
peaton;105.0;74741.3333333;168.0
peaton;106.0;77499.6444444;174.2
peaton;107.0;77588.6222222;174.4
peaton;108.0;78545.1333333;176.55
peaton;109.0;78745.3333333;177.0
peaton;110.0;80502.6444444;180.95
peaton;111.0;81659.3555556;183.55
peaton;112.0;81881.8;184.05
peaton;113.0;82237.7111111;184.85
