etiqueta;acumulado;frame;tiempo;
peaton;1.0;622.844444444;1.4
peaton;2.0;2825.04444444;6.35
peaton;3.0;3091.97777778;6.95
peaton;4.0;5049.48888889;11.35
peaton;5.0;5182.95555556;11.65
peaton;6.0;5405.4;12.15
peaton;7.0;5494.37777778;12.35
peaton;8.0;8430.64444444;18.95
peaton;9.0;9142.46666667;20.55
peaton;10.0;9387.15555556;21.1
peaton;11.0;10521.6222222;23.65
peaton;12.0;11544.8666667;25.95
peaton;13.0;11700.5777778;26.3
peaton;14.0;11878.5333333;26.7
ciclista;1.0;12234.4444444;27.5
peaton;15.0;12345.6666667;27.75
peaton;16.0;12612.6;28.35
peaton;17.0;13613.6;30.6
peaton;18.0;15304.1777778;34.4
peaton;19.0;15415.4;34.65
peaton;20.0;15704.5777778;35.3
peaton;21.0;17862.2888889;40.15
peaton;22.0;17906.7777778;40.25
peaton;23.0;18040.2444444;40.55
peaton;24.0;21109.9777778;47.45
peaton;25.0;21999.7555556;49.45
peaton;26.0;22667.0888889;50.95
peaton;27.0;23423.4;52.65
peaton;28.0;25358.6666667;57.0
peaton;29.0;25469.8888889;57.25
peaton;30.0;26426.4;59.4
peaton;31.0;26715.5777778;60.05
peaton;32.0;26960.2666667;60.6
peaton;33.0;27027.0;60.75
peaton;34.0;27027.0;60.75
peaton;35.0;27204.9555556;61.15
peaton;36.0;28161.4666667;63.3
peaton;37.0;28205.9555556;63.4
peaton;38.0;28339.4222222;63.7
peaton;39.0;28828.8;64.8
peaton;40.0;29496.1333333;66.3
peaton;41.0;29918.7777778;67.25
peaton;42.0;30296.9333333;68.1
peaton;43.0;30608.3555556;68.8
peaton;44.0;31008.7555556;69.7
peaton;45.0;32187.7111111;72.35
peaton;46.0;32899.5333333;73.95
peaton;47.0;33255.4444444;74.75
peaton;48.0;33388.9111111;75.05
peaton;49.0;34456.6444444;77.45
peaton;50.0;35390.9111111;79.55
peaton;51.0;35702.3333333;80.25
peaton;52.0;36325.1777778;81.65
peaton;53.0;37348.4222222;83.95
peaton;54.0;38149.2222222;85.75
ciclista;2.0;39350.4222222;88.45
peaton;55.0;39372.6666667;88.5
peaton;56.0;40418.1555556;90.85
peaton;57.0;40551.6222222;91.15
peaton;58.0;40596.1111111;91.25
peaton;59.0;40863.0444444;91.85
peaton;60.0;41574.8666667;93.45
ciclista;3.0;41819.5555556;94.0
peaton;61.0;43220.9555556;97.15
peaton;62.0;43754.8222222;98.35
peaton;63.0;44711.3333333;100.5
peaton;64.0;45200.7111111;101.6
peaton;65.0;45200.7111111;101.6
peaton;66.0;45356.4222222;101.95
peaton;67.0;46001.5111111;103.4
peaton;68.0;46223.9555556;103.9
peaton;69.0;48070.2444444;108.05
peaton;70.0;49538.3777778;111.35
peaton;71.0;51073.2444444;114.8
peaton;72.0;51139.9777778;114.95
peaton;73.0;51273.4444444;115.25
peaton;74.0;51340.1777778;115.4
peaton;75.0;51629.3555556;116.05
peaton;76.0;51673.8444444;116.15
peaton;77.0;56612.1111111;127.25
ciclista;4.0;57057.0;128.25
peaton;78.0;57301.6888889;128.8
peaton;79.0;59325.9333333;133.35
peaton;80.0;59637.3555556;134.05
peaton;81.0;60438.1555556;135.85
peaton;82.0;60794.0666667;136.65
peaton;83.0;61127.7333333;137.4
peaton;84.0;61461.4;138.15
peaton;85.0;61683.8444444;138.65
peaton;86.0;61728.3333333;138.75
peaton;87.0;62150.9777778;139.7
peaton;88.0;62173.2222222;139.75
peaton;89.0;62929.5333333;141.45
peaton;90.0;63307.6888889;142.3
peaton;91.0;64486.6444444;144.95
peaton;92.0;64486.6444444;144.95
peaton;93.0;65198.4666667;146.55
peaton;94.0;65242.9555556;146.65
peaton;95.0;66444.1555556;149.35
peaton;96.0;67155.9777778;150.95
peaton;97.0;67556.3777778;151.85
peaton;98.0;69291.4444444;155.75
peaton;99.0;69825.3111111;156.95
peaton;100.0;69936.5333333;157.2
peaton;101.0;71093.2444444;159.8
peaton;102.0;72338.9333333;162.6
peaton;103.0;73161.9777778;164.45
peaton;104.0;73896.0444444;166.1
peaton;105.0;74051.7555556;166.45
peaton;106.0;74229.7111111;166.85
peaton;107.0;75430.9111111;169.55
peaton;108.0;75453.1555556;169.6
peaton;109.0;76876.8;172.8
peaton;110.0;77165.9777778;173.45
peaton;111.0;77188.2222222;173.5
peaton;112.0;77277.2;173.7
peaton;113.0;77277.2;173.7
peaton;114.0;77877.8;175.05
peaton;115.0;78878.8;177.3
peaton;116.0;79190.2222222;178.0
peaton;117.0;81726.0888889;183.7
peaton;118.0;81792.8222222;183.85
peaton;119.0;81837.3111111;183.95
peaton;120.0;82282.2;184.95
ciclista;5.0;82682.6;185.85
peaton;121.0;82816.0666667;186.15
peaton;122.0;82838.3111111;186.2
ciclista;6.0;84217.4666667;189.3
peaton;123.0;84795.8222222;190.6
ciclista;7.0;84996.0222222;191.05
peaton;124.0;86775.5777778;195.05
peaton;125.0;86953.5333333;195.45
peaton;126.0;87598.6222222;196.9
peaton;127.0;87732.0888889;197.2
peaton;128.0;89489.4;201.15
peaton;129.0;90846.3111111;204.2
peaton;130.0;92314.4444444;207.5
peaton;131.0;92536.8888889;208.0
ciclista;8.0;93004.0222222;209.05
peaton;132.0;93226.4666667;209.55
peaton;133.0;93893.8;211.05
peaton;134.0;94716.8444444;212.9
peaton;135.0;94983.7777778;213.5
peaton;136.0;96741.0888889;217.45
peaton;137.0;96985.7777778;218.0
peaton;138.0;97497.4;219.15
peaton;139.0;97831.0666667;219.9
peaton;140.0;98787.5777778;222.05
peaton;141.0;98965.5333333;222.45
peaton;142.0;99321.4444444;223.25
peaton;143.0;102925.044444;231.35
peaton;144.0;104037.266667;233.85
peaton;145.0;104726.844444;235.4
peaton;146.0;105705.6;237.6
peaton;147.0;106884.555556;240.25
peaton;148.0;107440.666667;241.5
peaton;149.0;108708.6;244.35
peaton;150.0;108730.844444;244.4
peaton;151.0;109331.444444;245.75
peaton;152.0;109843.066667;246.9
peaton;153.0;109932.044444;247.1
peaton;154.0;112623.622222;253.15
peaton;155.0;112957.288889;253.9
peaton;156.0;113068.511111;254.15
peaton;157.0;114558.888889;257.5
peaton;158.0;114781.333333;258.0
peaton;159.0;115226.222222;259.0
peaton;160.0;115315.2;259.2
peaton;161.0;115515.4;259.65
peaton;162.0;116049.266667;260.85
peaton;163.0;117005.777778;263.0
peaton;164.0;117739.844444;264.65
peaton;165.0;118229.222222;265.75
peaton;166.0;118340.444444;266.0
peaton;167.0;119230.222222;268.0
peaton;168.0;120342.444444;270.5
peaton;169.0;120831.822222;271.6
peaton;170.0;123612.377778;277.85
taxi;1.0;124991.533333;280.95
peaton;171.0;125369.688889;281.8
peaton;172.0;125703.355556;282.55
peaton;173.0;125814.577778;282.8
peaton;174.0;126548.644444;284.45
peaton;175.0;126860.066667;285.15
peaton;176.0;127171.488889;285.85
peaton;177.0;128417.177778;288.65
peaton;178.0;128995.533333;289.95
peaton;179.0;129885.311111;291.95
peaton;180.0;132398.933333;297.6
peaton;181.0;132465.666667;297.75
peaton;182.0;133867.066667;300.9
peaton;183.0;134378.688889;302.05
peaton;184.0;134690.111111;302.75
peaton;185.0;135135.0;303.75
peaton;186.0;136692.111111;307.25
peaton;187.0;137159.244444;308.3
peaton;188.0;138404.933333;311.1
peaton;189.0;139717.355556;314.05
peaton;190.0;139806.333333;314.25
peaton;191.0;143009.533333;321.45
peaton;192.0;143498.911111;322.55
peaton;193.0;145456.422222;326.95
peaton;194.0;146146.0;328.5
peaton;195.0;146390.688889;329.05
peaton;196.0;146857.822222;330.1
peaton;197.0;147614.133333;331.8
peaton;198.0;147814.333333;332.25
peaton;199.0;148325.955556;333.4
peaton;200.0;148392.688889;333.55
peaton;201.0;148503.911111;333.8
peaton;202.0;148526.155556;333.85
peaton;203.0;148882.066667;334.65
peaton;204.0;149060.022222;335.05
peaton;205.0;151573.644444;340.7
peaton;206.0;152708.111111;343.25
peaton;207.0;156979.044444;352.85
peaton;208.0;159159.0;357.75
peaton;209.0;159737.355556;359.05
peaton;210.0;160093.266667;359.85
peaton;211.0;160271.222222;360.25
peaton;212.0;160582.644444;360.95
peaton;213.0;161272.222222;362.5
peaton;214.0;162695.866667;365.7
peaton;215.0;163051.777778;366.5
peaton;216.0;164008.288889;368.65
peaton;217.0;164542.155556;369.85
peaton;218.0;164586.644444;369.95
peaton;219.0;164853.577778;370.55
peaton;220.0;165142.755556;371.2
peaton;221.0;166210.488889;373.6
peaton;222.0;166922.311111;375.2
peaton;223.0;167122.511111;375.65
peaton;224.0;167789.844444;377.15
peaton;225.0;168657.377778;379.1
peaton;226.0;168657.377778;379.1
peaton;227.0;170637.133333;383.55
peaton;228.0;170681.622222;383.65
peaton;229.0;171882.822222;386.35
peaton;230.0;172016.288889;386.65
peaton;231.0;172461.177778;387.65
peaton;232.0;172661.377778;388.1
ciclista;9.0;175975.8;395.55
peaton;233.0;176376.2;396.45
peaton;234.0;176887.822222;397.6
peaton;235.0;178823.088889;401.95
peaton;236.0;179001.044444;402.35
peaton;237.0;181092.022222;407.05
peaton;238.0;181225.488889;407.35
peaton;239.0;181915.066667;408.9
peaton;240.0;183049.533333;411.45
peaton;241.0;183494.422222;412.45
peaton;242.0;183939.311111;413.45
peaton;243.0;184072.777778;413.75
peaton;244.0;185007.044444;415.85
peaton;245.0;188210.244444;423.05
peaton;246.0;188299.222222;423.25
peaton;247.0;188499.422222;423.7
peaton;248.0;189389.2;425.7
peaton;249.0;189633.888889;426.25
peaton;250.0;191680.377778;430.85
peaton;251.0;192347.711111;432.35
peaton;252.0;192814.844444;433.4
peaton;253.0;193904.822222;435.85
peaton;254.0;194216.244444;436.55
peaton;255.0;194572.155556;437.35
peaton;256.0;194683.377778;437.6
peaton;257.0;195372.955556;439.15
peaton;258.0;196062.533333;440.7
peaton;259.0;196396.2;441.45
peaton;260.0;196396.2;441.45
peaton;261.0;198531.666667;446.25
peaton;262.0;198843.088889;446.95
peaton;263.0;200489.177778;450.65
peaton;264.0;200845.088889;451.45
peaton;265.0;204270.733333;459.15
peaton;266.0;208096.777778;467.75
ciclista;10.0;208519.422222;468.7
ciclista;11.0;208853.088889;469.45
peaton;267.0;209564.911111;471.05
peaton;268.0;210054.288889;472.15
peaton;269.0;210454.688889;473.05
peaton;270.0;211789.355556;476.05
ciclista;12.0;212412.2;477.45
peaton;271.0;215170.511111;483.65
peaton;272.0;215748.866667;484.95
peaton;273.0;217283.733333;488.4
particular;1.0;217795.355556;489.55
peaton;274.0;218373.711111;490.85
peaton;275.0;218418.2;490.95
peaton;276.0;218551.666667;491.25
peaton;277.0;219307.977778;492.95
peaton;278.0;220264.488889;495.1
peaton;279.0;220420.2;495.45
peaton;280.0;220553.666667;495.75
peaton;281.0;221376.711111;497.6
peaton;282.0;221465.688889;497.8
peaton;283.0;222177.511111;499.4
peaton;284.0;222956.066667;501.15
peaton;285.0;223223.0;501.75
peaton;286.0;223223.0;501.75
peaton;287.0;223556.666667;502.5
peaton;288.0;223890.333333;503.25
peaton;289.0;223890.333333;503.25
ciclista;13.0;224513.177778;504.65
peaton;290.0;225959.066667;507.9
peaton;291.0;226159.266667;508.35
peaton;292.0;226982.311111;510.2
peaton;293.0;228116.777778;512.75
peaton;294.0;228517.177778;513.65
peaton;295.0;229006.555556;514.75
peaton;296.0;229607.155556;516.1
peaton;297.0;230430.2;517.95
peaton;298.0;230519.177778;518.15
peaton;299.0;230852.844444;518.9
peaton;300.0;231364.466667;520.05
peaton;301.0;231564.666667;520.5
peaton;302.0;231809.355556;521.05
peaton;303.0;231853.844444;521.15
peaton;304.0;231965.066667;521.4
peaton;305.0;232098.533333;521.7
peaton;306.0;232276.488889;522.1
peaton;307.0;232498.933333;522.6
peaton;308.0;233499.933333;524.85
peaton;309.0;235168.266667;528.6
peaton;310.0;237726.377778;534.35
peaton;311.0;238126.777778;535.25
peaton;312.0;238415.955556;535.9
peaton;313.0;239728.377778;538.85
peaton;314.0;240128.777778;539.75
peaton;315.0;240151.022222;539.8
peaton;316.0;240328.977778;540.2
peaton;317.0;240395.711111;540.35
ciclista;14.0;240395.711111;540.35
ciclista;15.0;240484.688889;540.55
peaton;318.0;240751.622222;541.15
peaton;319.0;241040.8;541.8
peaton;320.0;241085.288889;541.9
peaton;321.0;241285.488889;542.35
peaton;322.0;241485.688889;542.8
peaton;323.0;242130.777778;544.25
peaton;324.0;244132.777778;548.75
peaton;325.0;244221.755556;548.95
peaton;326.0;245200.511111;551.15
peaton;327.0;245378.466667;551.55
peaton;328.0;245890.088889;552.7
peaton;329.0;247469.444444;556.25
peaton;330.0;247981.066667;557.4
peaton;331.0;248848.6;559.35
peaton;332.0;250272.244444;562.55
peaton;333.0;250316.733333;562.65
peaton;334.0;250516.933333;563.1
peaton;335.0;250628.155556;563.35
peaton;336.0;251562.422222;565.45
peaton;337.0;254009.311111;570.95
peaton;338.0;254276.244444;571.55
peaton;339.0;255032.555556;573.25
peaton;340.0;255232.755556;573.7
peaton;341.0;255966.822222;575.35
peaton;342.0;257902.088889;579.7
peaton;343.0;258925.333333;582.0
peaton;344.0;259259.0;582.75
peaton;345.0;261105.288889;586.9
peaton;346.0;261172.022222;587.05
peaton;347.0;262484.444444;590.0
peaton;348.0;264241.755556;593.95
peaton;349.0;264998.066667;595.65
peaton;350.0;266243.755556;598.45
peaton;351.0;266332.733333;598.65
peaton;352.0;267578.422222;601.45
peaton;353.0;267778.622222;601.9
peaton;354.0;268379.222222;603.25
peaton;355.0;268557.177778;603.65
peaton;356.0;268801.866667;604.2
peaton;357.0;268957.577778;604.55
peaton;358.0;269202.266667;605.1
peaton;359.0;269624.911111;606.05
peaton;360.0;270114.288889;607.15
peaton;361.0;271159.777778;609.5
peaton;362.0;271204.266667;609.6
peaton;363.0;272383.222222;612.25
peaton;364.0;273695.644444;615.2
peaton;365.0;275586.422222;619.45
peaton;366.0;275608.666667;619.5
peaton;367.0;275630.911111;619.55
peaton;368.0;275897.844444;620.15
peaton;369.0;276431.711111;621.35
peaton;370.0;278033.311111;624.95
peaton;371.0;278211.266667;625.35
peaton;372.0;278366.977778;625.7
ciclista;16.0;278433.711111;625.85
peaton;373.0;279367.977778;627.95
peaton;374.0;280368.977778;630.2
peaton;375.0;280880.6;631.35
peaton;376.0;281659.155556;633.1
peaton;377.0;281659.155556;633.1
peaton;378.0;282526.688889;635.05
peaton;379.0;282593.422222;635.2
peaton;380.0;283772.377778;637.85
peaton;381.0;283772.377778;637.85
peaton;382.0;285930.088889;642.7
peaton;383.0;286597.422222;644.2
peaton;384.0;288132.288889;647.65
peaton;385.0;288176.777778;647.75
peaton;386.0;289155.533333;649.95
peaton;387.0;293448.711111;659.6
peaton;388.0;293671.155556;660.1
peaton;389.0;294672.155556;662.35
motociclista;1.0;294761.133333;662.55
peaton;390.0;296585.177778;666.65
peaton;391.0;296585.177778;666.65
peaton;392.0;296763.133333;667.05
peaton;393.0;296985.577778;667.55
peaton;394.0;297185.777778;668.0
motociclista;2.0;297185.777778;668.0
peaton;395.0;300055.311111;674.45
peaton;396.0;300077.555556;674.5
peaton;397.0;300233.266667;674.85
peaton;398.0;301389.977778;677.45
peaton;399.0;301545.688889;677.8
peaton;400.0;303503.2;682.2
peaton;401.0;303658.911111;682.55
peaton;402.0;304014.822222;683.35
peaton;403.0;304237.266667;683.85
peaton;404.0;304481.955556;684.4
peaton;405.0;304593.177778;684.65
peaton;406.0;305905.6;687.6
peaton;407.0;305972.333333;687.75
peaton;408.0;306105.8;688.05
peaton;409.0;306128.044444;688.1
peaton;410.0;307418.222222;691.0
peaton;411.0;309420.222222;695.5
peaton;412.0;310287.755556;697.45
peaton;413.0;310510.2;697.95
peaton;414.0;311288.755556;699.7
peaton;415.0;311666.911111;700.55
peaton;416.0;312934.844444;703.4
peaton;417.0;314158.288889;706.15
peaton;418.0;314425.222222;706.75
peaton;419.0;315003.577778;708.05
peaton;420.0;318206.777778;715.25
peaton;421.0;318251.266667;715.35
peaton;422.0;318918.6;716.85
peaton;423.0;320008.577778;719.3
peaton;424.0;320898.355556;721.3
peaton;425.0;321899.355556;723.55
peaton;426.0;324435.222222;729.25
peaton;427.0;327282.511111;735.65
peaton;428.0;328038.822222;737.35
peaton;429.0;328172.288889;737.65
peaton;430.0;329151.044444;739.85
peaton;431.0;329885.111111;741.5
peaton;432.0;330441.222222;742.75
peaton;433.0;331286.511111;744.65
peaton;434.0;331331.0;744.75
peaton;435.0;331887.111111;746.0
peaton;436.0;333800.133333;750.3
particular;2.0;334801.133333;752.55
peaton;437.0;335557.444444;754.25
peaton;438.0;335646.422222;754.45
peaton;439.0;336491.711111;756.35
peaton;440.0;336892.111111;757.25
peaton;441.0;337826.377778;759.35
peaton;442.0;338515.955556;760.9
peaton;443.0;338916.355556;761.8
peaton;444.0;339227.777778;762.5
peaton;445.0;340540.2;765.45
peaton;446.0;341118.555556;766.75
peaton;447.0;341318.755556;767.2
peaton;448.0;343520.955556;772.15
peaton;449.0;344232.777778;773.75
peaton;450.0;344744.4;774.9
peaton;451.0;347302.511111;780.65
peaton;452.0;348036.577778;782.3
peaton;453.0;348637.177778;783.65
peaton;454.0;348792.888889;784.0
peaton;455.0;348792.888889;784.0
ciclista;17.0;349260.022222;785.05
peaton;456.0;349838.377778;786.35
peaton;457.0;350527.955556;787.9
peaton;458.0;353575.444444;794.75
peaton;459.0;354598.688889;797.05
peaton;460.0;354776.644444;797.45
peaton;461.0;354932.355556;797.8
ciclista;18.0;354976.844444;797.9
peaton;462.0;355977.844444;800.15
peaton;463.0;356356.0;801.0
peaton;464.0;356378.244444;801.05
peaton;465.0;357268.022222;803.05
peaton;466.0;357712.911111;804.05
peaton;467.0;357935.355556;804.55
peaton;468.0;359025.333333;807.0
peaton;469.0;359848.377778;808.85
peaton;470.0;360493.466667;810.3
peaton;471.0;363518.711111;817.1
peaton;472.0;364564.2;819.45
peaton;473.0;367344.755556;825.7
peaton;474.0;367722.911111;826.55
peaton;475.0;368145.555556;827.5
peaton;476.0;368968.6;829.35
peaton;477.0;369102.066667;829.65
peaton;478.0;371259.777778;834.5
peaton;479.0;371326.511111;834.65
peaton;480.0;371593.444444;835.25
peaton;481.0;372127.311111;836.45
peaton;482.0;374062.577778;840.8
peaton;483.0;374507.466667;841.8
peaton;484.0;374863.377778;842.6
peaton;485.0;376131.311111;845.45
peaton;486.0;376598.444444;846.5
peaton;487.0;376820.888889;847.0
peaton;488.0;377732.911111;849.05
peaton;489.0;378600.444444;851.0
ciclista;19.0;380424.488889;855.1
peaton;490.0;381403.244444;857.3
peaton;491.0;382648.933333;860.1
peaton;492.0;382960.355556;860.8
peaton;493.0;384094.822222;863.35
peaton;494.0;384762.155556;864.85
peaton;495.0;387409.244444;870.8
peaton;496.0;387854.133333;871.8
peaton;497.0;388054.333333;872.25
peaton;498.0;388855.133333;874.05
peaton;499.0;389077.577778;874.55
peaton;500.0;389744.911111;876.05
peaton;501.0;391168.555556;879.25
peaton;502.0;391613.444444;880.25
peaton;503.0;392147.311111;881.45
peaton;504.0;394972.355556;887.8
peaton;505.0;396017.844444;890.15
peaton;506.0;396062.333333;890.25
peaton;507.0;396129.066667;890.4
peaton;508.0;396173.555556;890.5
peaton;509.0;396529.466667;891.3
peaton;510.0;396640.688889;891.55
peaton;511.0;396707.422222;891.7
ciclista;20.0;398575.955556;895.9


Conteo definitivo;ambos sentidos
etiqueta;conteo;tiempo;
peaton;511.0;898.55
particular;2.0;898.55
taxi;1.0;898.55
motociclista;2.0;898.55
bus;0.0;898.55
camion;0.0;898.55
minivan;0.0;898.55
ciclista;20.0;898.55
tractomula;0.0;898.55

