etiqueta;acumulado;frame;tiempo;
peaton;1.0;467.133333333;1.05
peaton;2.0;467.133333333;1.05
ciclista;1.0;734.066666667;1.65
peaton;3.0;1245.68888889;2.8
peaton;4.0;1312.42222222;2.95
peaton;5.0;1445.88888889;3.25
peaton;6.0;1623.84444444;3.65
peaton;7.0;2313.42222222;5.2
peaton;8.0;2469.13333333;5.55
peaton;9.0;2825.04444444;6.35
peaton;10.0;3692.57777778;8.3
peaton;11.0;4115.22222222;9.25
peaton;12.0;4916.02222222;11.05
ciclista;2.0;5516.62222222;12.4
peaton;13.0;5627.84444444;12.65
peaton;14.0;6028.24444444;13.55
peaton;15.0;6094.97777778;13.7
peaton;16.0;7051.48888889;15.85
peaton;17.0;7362.91111111;16.55
peaton;18.0;9009.0;20.25
peaton;19.0;11033.2444444;24.8
peaton;20.0;11099.9777778;24.95
peaton;21.0;11411.4;25.65
peaton;22.0;12345.6666667;27.75
peaton;23.0;12946.2666667;29.1
peaton;24.0;13057.4888889;29.35
peaton;25.0;13969.5111111;31.4
peaton;26.0;14636.8444444;32.9
peaton;27.0;14792.5555556;33.25
peaton;28.0;14903.7777778;33.5
peaton;29.0;15370.9111111;34.55
peaton;30.0;15882.5333333;35.7
peaton;31.0;17461.8888889;39.25
peaton;32.0;17906.7777778;40.25
peaton;33.0;18996.7555556;42.7
peaton;34.0;19285.9333333;43.35
peaton;35.0;19730.8222222;44.35
peaton;36.0;20709.5777778;46.55
peaton;37.0;20843.0444444;46.85
peaton;38.0;21465.8888889;48.25
peaton;39.0;23378.9111111;52.55
ciclista;3.0;23423.4;52.65
peaton;40.0;24268.6888889;54.55
peaton;41.0;24424.4;54.9
peaton;42.0;24891.5333333;55.95
peaton;43.0;24980.5111111;56.15
peaton;44.0;25025.0;56.25
peaton;45.0;25603.3555556;57.55
peaton;46.0;25714.5777778;57.8
peaton;47.0;25714.5777778;57.8
peaton;48.0;25959.2666667;58.35
peaton;49.0;27227.2;61.2
peaton;50.0;27338.4222222;61.45
peaton;51.0;27916.7777778;62.75
peaton;52.0;30230.2;67.95
peaton;53.0;30942.0222222;69.55
peaton;54.0;31164.4666667;70.05
peaton;55.0;31364.6666667;70.5
peaton;56.0;32209.9555556;72.4
peaton;57.0;32232.2;72.45
peaton;58.0;33188.7111111;74.6
peaton;59.0;34122.9777778;76.7
peaton;60.0;34145.2222222;76.75
peaton;61.0;35012.7555556;78.7
peaton;62.0;35035.0;78.75
peaton;63.0;37415.1555556;84.1
peaton;64.0;37659.8444444;84.65
peaton;65.0;37993.5111111;85.4
peaton;66.0;38327.1777778;86.15
peaton;67.0;39928.7777778;89.75
peaton;68.0;40774.0666667;91.65
peaton;69.0;41441.4;93.15
peaton;70.0;41641.6;93.6
peaton;71.0;41953.0222222;94.3
peaton;72.0;42820.5555556;96.25
peaton;73.0;43198.7111111;97.1
peaton;74.0;43932.7777778;98.75
peaton;75.0;44066.2444444;99.05
peaton;76.0;44266.4444444;99.5
peaton;77.0;45133.9777778;101.45
peaton;78.0;46001.5111111;103.4
peaton;79.0;47402.9111111;106.55
peaton;80.0;47914.5333333;107.7
peaton;81.0;49137.9777778;110.45
peaton;82.0;49694.0888889;111.7
peaton;83.0;51184.4666667;115.05
peaton;84.0;51228.9555556;115.15
peaton;85.0;51495.8888889;115.75
peaton;86.0;51562.6222222;115.9
peaton;87.0;51963.0222222;116.8
peaton;88.0;52096.4888889;117.1
peaton;89.0;52163.2222222;117.25
peaton;90.0;52452.4;117.9
peaton;91.0;52741.5777778;118.55
peaton;92.0;53097.4888889;119.35
peaton;93.0;53764.8222222;120.85
peaton;94.0;54343.1777778;122.15
peaton;95.0;54721.3333333;123.0
peaton;96.0;54988.2666667;123.6
peaton;97.0;55277.4444444;124.25
peaton;98.0;56322.9333333;126.6
peaton;99.0;56567.6222222;127.15
peaton;100.0;57501.8888889;129.25
ciclista;4.0;58391.6666667;131.25
peaton;101.0;58614.1111111;131.75
peaton;102.0;58636.3555556;131.8
peaton;103.0;59236.9555556;133.15
peaton;104.0;59704.0888889;134.2
peaton;105.0;60104.4888889;135.1
peaton;106.0;60215.7111111;135.35
peaton;107.0;60393.6666667;135.75
peaton;108.0;60749.5777778;136.55
peaton;109.0;61194.4666667;137.55
peaton;110.0;61372.4222222;137.95
peaton;111.0;64709.0888889;145.45
peaton;112.0;66199.4666667;148.8
peaton;113.0;66466.4;149.4
peaton;114.0;66510.8888889;149.5
peaton;115.0;69224.7111111;155.6
peaton;116.0;70559.3777778;158.6
peaton;117.0;70804.0666667;159.15
peaton;118.0;70915.2888889;159.4
peaton;119.0;74874.8;168.3
peaton;120.0;75252.9555556;169.15
peaton;121.0;75408.6666667;169.5
peaton;122.0;76943.5333333;172.95
peaton;123.0;77455.1555556;174.1
peaton;124.0;78211.4666667;175.8
peaton;125.0;78344.9333333;176.1
peaton;126.0;78367.1777778;176.15
peaton;127.0;78411.6666667;176.25
peaton;128.0;78945.5333333;177.45
peaton;129.0;79946.5333333;179.7
peaton;130.0;80591.6222222;181.15
peaton;131.0;80591.6222222;181.15
peaton;132.0;81370.1777778;182.9
peaton;133.0;81748.3333333;183.75
peaton;134.0;82571.3777778;185.6
peaton;135.0;83171.9777778;186.95
peaton;136.0;83194.2222222;187.0
peaton;137.0;83327.6888889;187.3
peaton;138.0;83950.5333333;188.7
peaton;139.0;85107.2444444;191.3
peaton;140.0;85396.4222222;191.95
peaton;141.0;85796.8222222;192.85
peaton;142.0;86975.7777778;195.5
peaton;143.0;87509.6444444;196.7
peaton;144.0;87576.3777778;196.85
peaton;145.0;87665.3555556;197.05
peaton;146.0;88110.2444444;198.05
peaton;147.0;88132.4888889;198.1
peaton;148.0;88332.6888889;198.55
peaton;149.0;89956.5333333;202.2
peaton;150.0;90223.4666667;202.8
peaton;151.0;90245.7111111;202.85
peaton;152.0;91046.5111111;204.65
peaton;153.0;91802.8222222;206.35
peaton;154.0;93671.3555556;210.55
peaton;155.0;94783.5777778;213.05
peaton;156.0;95361.9333333;214.35
peaton;157.0;95406.4222222;214.45
peaton;158.0;96407.4222222;216.7
peaton;159.0;96474.1555556;216.85
peaton;160.0;96941.2888889;217.9
peaton;161.0;97808.8222222;219.85
peaton;162.0;99010.0222222;222.55
peaton;163.0;99054.5111111;222.65
peaton;164.0;99054.5111111;222.65
peaton;165.0;100633.866667;226.2
peaton;166.0;100923.044444;226.85
peaton;167.0;101456.911111;228.05
peaton;168.0;101723.844444;228.65
peaton;169.0;102368.933333;230.1
peaton;170.0;103792.577778;233.3
peaton;171.0;104259.711111;234.35
ciclista;5.0;105572.133333;237.3
peaton;172.0;105727.844444;237.65
peaton;173.0;105750.088889;237.7
peaton;174.0;105905.8;238.05
peaton;175.0;107262.711111;241.1
peaton;176.0;107373.933333;241.35
peaton;177.0;107818.822222;242.35
peaton;178.0;108241.466667;243.3
peaton;179.0;109175.733333;245.4
peaton;180.0;109286.955556;245.65
peaton;181.0;110799.577778;249.05
peaton;182.0;111377.933333;250.35
peaton;183.0;111956.288889;251.65
peaton;184.0;112712.6;253.35
peaton;185.0;113958.288889;256.15
peaton;186.0;114069.511111;256.4
peaton;187.0;114380.933333;257.1
peaton;188.0;115604.377778;259.85
peaton;189.0;117339.444444;263.75
peaton;190.0;117584.133333;264.3
peaton;191.0;117851.066667;264.9
peaton;192.0;118073.511111;265.4
peaton;193.0;118118.0;265.5
peaton;194.0;118518.4;266.4
peaton;195.0;118585.133333;266.55
peaton;196.0;122477.911111;275.3
ciclista;6.0;123745.844444;278.15
peaton;197.0;126860.066667;285.15
peaton;198.0;128506.155556;288.85
peaton;199.0;128906.555556;289.75
peaton;200.0;129040.022222;290.05
peaton;201.0;129395.933333;290.85
peaton;202.0;130530.4;293.4
peaton;203.0;134667.866667;302.7
peaton;204.0;135246.222222;304.0
peaton;205.0;136803.333333;307.5
peaton;206.0;137314.955556;308.65
peaton;207.0;137960.044444;310.1
